flare_id,duration,att_in,peak_UTC,LC0_BKG,_id,GOES_class,GOES_flux,CFL_X_arcsec,CFL_Y_arcsec,start_UTC,end_UTC,LC0_PEAK_COUNTS_4S,LC0_BKG_COUNTS_4S,LC1_PEAK_COUNTS_4S,LC1_BKG_COUNTS_4S,LC2_PEAK_COUNTS_4S,LC2_BKG_COUNTS_4S,LC3_PEAK_COUNTS_4S,LC3_BKG_COUNTS_4S,LC4_PEAK_COUNTS_4S,LC4_BKG_COUNTS_4S,number_available_files,available_file_request_IDs
2211140037,2288,False,2022-11-14 00:37:56.068,256.2881790900701,18561,C4.2,4.178324161330238e-06,,,2022-11-14T00:29:56.067,2022-11-14T01:08:04.071,13823,271.0,1343,45.0,135,57.0,863,735.0,463,399.0,1,[2211142740]
2211140109,88,False,2022-11-14 01:09:04.071,256.2881790900701,18562,C2.4,2.375458279857412e-06,,,2022-11-14T01:08:20.071,2022-11-14T01:09:48.071,1087,271.0,75,45.0,75,57.0,799,735.0,431,399.0,0,[]
2211140116,1796,False,2022-11-14 01:16:12.072,256.2881790900701,18563,C3.4,3.4162992506026058e-06,,,2022-11-14T01:12:36.071,2022-11-14T01:47:40.075,8703,271.0,799,45.0,167,57.0,863,735.0,463,399.0,1,[2211141346]
2211140155,212,False,2022-11-14 01:55:20.076,256.2881790900701,18564,C1.9,1.924766820593504e-06,,,2022-11-14T01:52:40.075,2022-11-14T01:56:12.076,927,271.0,91,45.0,75,57.0,799,735.0,431,399.0,1,[2211149386]
2211140205,420,False,2022-11-14 02:05:12.077,256.2881790900701,18565,C2.3,2.277502289871336e-06,,,2022-11-14T02:03:16.077,2022-11-14T02:10:16.077,6911,271.0,863,45.0,151,57.0,799,735.0,431,399.0,1,[2211149572]
2211140253,2128,False,2022-11-14 02:53:20.082,259.10326862108855,18566,C3.3,3.3410690321034053e-06,,,2022-11-14T02:42:08.081,2022-11-14T03:17:36.084,5887,271.0,735,45.0,247,57.0,863,735.0,463,399.0,1,[2211147410]
2211140329,724,False,2022-11-14 03:29:44.086,259.10326862108855,18567,C1.6,1.6030927554311347e-06,,,2022-11-14T03:26:44.085,2022-11-14T03:38:48.087,863,271.0,99,45.0,75,57.0,799,735.0,431,399.0,1,[2211146178]
2211140351,2008,False,2022-11-14 03:51:00.088,259.10326862108855,18568,C3.7,3.662694780359743e-06,,,2022-11-14T03:41:24.087,2022-11-14T04:14:52.090,27647,271.0,3711,45.0,671,57.0,863,735.0,463,399.0,2,"[2211144119, 2211142019]"
2211140427,1232,False,2022-11-14 04:27:40.092,259.10326862108855,18569,C2.0,1.990152213693364e-06,,,2022-11-14T04:19:32.091,2022-11-14T04:40:04.093,1343,271.0,123,45.0,83,57.0,863,735.0,463,399.0,1,[2211140911]
2211140452,564,False,2022-11-14 04:52:04.094,259.10326862108855,18571,C1.8,1.7934703464561608e-06,,,2022-11-14T04:48:28.094,2022-11-14T04:57:52.095,1215,271.0,167,45.0,83,57.0,863,735.0,431,399.0,1,[2211148919]
2211140520,1284,False,2022-11-14 05:20:20.097,259.10326862108855,18572,C1.9,1.8929804355138917e-06,,,2022-11-14T05:04:12.096,2022-11-14T05:25:36.098,1983,271.0,247,45.0,91,57.0,799,735.0,431,399.0,1,[2211146873]
2211140533,340,False,2022-11-14 05:33:16.099,259.10326862108855,18574,C1.5,1.5462115925402031e-06,,,2022-11-14T05:31:24.098,2022-11-14T05:37:04.099,735,271.0,91,45.0,75,57.0,863,735.0,431,399.0,1,[2211148216]
2211140546,176,False,2022-11-14 05:46:00.100,259.10326862108855,18575,C1.5,1.5138538174142011e-06,,,2022-11-14T05:44:48.100,2022-11-14T05:47:44.100,543,271.0,67,45.0,75,57.0,799,735.0,431,399.0,1,[2211149264]
2211140556,196,False,2022-11-14 05:56:48.101,259.10326862108855,18576,C1.5,1.4776829857510163e-06,,,2022-11-14T05:54:16.101,2022-11-14T05:57:32.101,543,271.0,67,45.0,75,57.0,799,735.0,431,399.0,1,[2211142068]
2211140637,3276,False,2022-11-14 06:37:28.105,259.10326862108855,18577,C2.7,2.7011406018573325e-06,,,2022-11-14T06:01:08.101,2022-11-14T06:55:44.107,4351,271.0,399,45.0,99,57.0,799,735.0,463,399.0,1,[2211147455]
2211140659,140,False,2022-11-14 06:59:00.108,259.10326862108855,18578,C2.4,2.418977373963571e-06,,,2022-11-14T06:58:00.107,2022-11-14T07:00:20.108,1215,271.0,91,45.0,75,57.0,799,735.0,431,399.0,1,[2211147455]
2211140713,3356,False,2022-11-14 07:13:44.109,259.10326862108855,18579,C3.9,3.8546077121282e-06,,,2022-11-14T07:03:48.108,2022-11-14T07:59:44.114,17407,271.0,1599,45.0,231,57.0,863,735.0,463,399.0,1,[2211147324]
2211140804,492,False,2022-11-14 08:04:00.114,259.10326862108855,18580,C2.4,2.434359430480981e-06,,,2022-11-14T08:01:00.114,2022-11-14T08:09:12.115,1599,271.0,115,45.0,75,57.0,863,735.0,431,399.0,2,"[2211148533, 2211142669]"
2211140813,276,False,2022-11-14 08:13:04.115,259.10326862108855,18581,C2.2,2.2319527488434687e-06,,,2022-11-14T08:10:12.115,2022-11-14T08:14:48.116,1343,271.0,123,45.0,75,57.0,799,735.0,431,399.0,2,"[2211148533, 2211147883]"
2211140820,256,False,2022-11-14 08:20:08.116,259.10326862108855,18582,C2.1,2.131816700057243e-06,,,2022-11-14T08:18:12.116,2022-11-14T08:22:28.116,1727,271.0,151,45.0,83,57.0,863,735.0,431,399.0,2,"[2211148533, 2211142294]"
2211140826,180,False,2022-11-14 08:26:36.117,259.10326862108855,18583,C2.0,1.96225641957426e-06,,,2022-11-14T08:25:24.117,2022-11-14T08:28:24.117,1343,271.0,115,45.0,75,57.0,799,735.0,431,399.0,2,"[2211148533, 2211147925]"
2211140847,2672,False,2022-11-14 08:47:28.119,259.10326862108855,18584,C2.4,2.444622623443138e-06,,,2022-11-14T08:28:44.117,2022-11-14T09:13:16.122,7423,271.0,1215,45.0,735,57.0,991,735.0,463,399.0,1,[2211147925]
2211140916,352,False,2022-11-14 09:16:32.122,259.10326862108855,18585,C1.8,1.804712155717425e-06,,,2022-11-14T09:13:44.122,2022-11-14T09:19:36.122,2175,271.0,231,45.0,91,57.0,799,735.0,431,399.0,2,"[2211147925, 2211144316]"
2211140926,192,False,2022-11-14 09:26:52.123,259.10326862108855,18586,C1.7,1.7125769318226958e-06,,,2022-11-14T09:25:16.123,2022-11-14T09:28:28.123,735,271.0,91,45.0,83,57.0,799,735.0,431,399.0,1,[2211146824]
2211140937,208,False,2022-11-14 09:37:04.124,259.10326862108855,18587,C1.3,1.2837797385145675e-06,,,2022-11-14T09:35:12.124,2022-11-14T09:38:40.124,607,271.0,107,45.0,75,57.0,863,735.0,431,399.0,0,[]
2211141023,400,False,2022-11-14 10:23:16.130,259.10326862108855,18593,C1.3,1.32900220251031e-06,,,2022-11-14T10:21:20.129,2022-11-14T10:28:00.130,2431,271.0,335,45.0,99,57.0,863,735.0,431,399.0,1,[2211144450]
2211141036,596,False,2022-11-14 10:36:44.130,266.4440321096412,18594,C1.1,1.092274487746181e-06,,,2022-11-14T10:35:32.131,2022-11-14T10:45:28.131,799,271.0,167,45.0,83,57.0,799,735.0,431,399.0,1,[2211146890]
2211141128,3304,False,2022-11-14 11:28:48.136,266.4440321096412,18595,C2.0,1.9639169295260217e-06,,,2022-11-14T10:55:44.132,2022-11-14T11:50:48.138,4351,271.0,543,45.0,135,57.0,863,735.0,463,399.0,1,[2211140730]
2211141217,196,False,2022-11-14 12:17:08.141,266.4440321096412,18598,C1.1,1.1463424698376912e-06,,,2022-11-14T12:15:56.141,2022-11-14T12:19:12.141,543,271.0,135,45.0,123,57.0,799,735.0,431,399.0,0,[]
2211141225,752,False,2022-11-14 12:25:48.142,266.4440321096412,18599,C1.2,1.1918150448764209e-06,,,2022-11-14T12:20:56.141,2022-11-14T12:33:28.143,607,271.0,67,45.0,75,57.0,799,735.0,463,399.0,1,[2211142883]
2211141302,1876,False,2022-11-14 13:02:48.146,266.4440321096412,18602,C1.9,1.9407809759286465e-06,,,2022-11-14T12:56:08.145,2022-11-14T13:27:24.148,4863,271.0,607,45.0,135,57.0,863,735.0,463,399.0,1,[2211141441]
2211141337,1748,False,2022-11-14 13:37:48.150,266.4440321096412,18603,C7.5,7.499604635086143e-06,,,2022-11-14T13:34:36.149,2022-11-14T14:03:44.152,102399,271.0,12799,45.0,2431,57.0,1343,735.0,495,399.0,1,[2211141852]
2211141413,260,False,2022-11-14 14:13:04.153,266.4440321096412,18604,C1.5,1.516408815405157e-06,,,2022-11-14T14:11:00.153,2022-11-14T14:15:20.153,543,271.0,99,45.0,83,57.0,799,735.0,431,399.0,2,"[2211141520, 2211142163]"
2211141420,168,False,2022-11-14 14:20:32.154,266.4440321096412,18605,C1.4,1.4287674048318877e-06,,,2022-11-14T14:19:12.154,2022-11-14T14:22:00.154,799,271.0,99,45.0,83,57.0,799,735.0,431,399.0,1,[2211146551]
2211141455,1836,False,2022-11-14 14:55:08.158,266.4440321096412,18608,C1.6,1.6083523632914876e-06,,,2022-11-14T14:39:08.156,2022-11-14T15:09:44.159,1471,271.0,231,45.0,91,57.0,863,735.0,463,399.0,2,"[2211148352, 2211145952]"
2211141511,336,False,2022-11-14 15:11:24.159,266.4440321096412,18609,C1.5,1.526109031146916e-06,,,2022-11-14T15:09:44.159,2022-11-14T15:15:20.160,671,271.0,75,45.0,75,57.0,863,735.0,463,399.0,2,"[2211145952, 2211146029]"
2211141529,240,False,2022-11-14 15:29:20.161,266.4440321096412,18610,C1.4,1.3836498737873626e-06,,,2022-11-14T15:27:36.161,2022-11-14T15:31:36.161,735,271.0,91,45.0,75,57.0,799,735.0,431,399.0,2,"[2211145952, 2211147338]"
2211141534,244,False,2022-11-14 15:34:32.162,266.4440321096412,18611,C1.4,1.3929330862083589e-06,,,2022-11-14T15:32:12.161,2022-11-14T15:36:16.162,735,271.0,99,45.0,75,57.0,799,735.0,431,399.0,2,"[2211145952, 2211146944]"
2211141541,836,False,2022-11-14 15:41:40.162,266.4440321096412,18612,C1.6,1.5508313708778587e-06,,,2022-11-14T15:36:24.162,2022-11-14T15:50:20.163,1471,271.0,271,45.0,99,57.0,799,735.0,463,399.0,2,"[2211145952, 2211140560]"
2211141555,2736,False,2022-11-14 15:55:08.164,266.4440321096412,18613,C1.7,1.725189008539019e-06,,,2022-11-14T15:52:28.164,2022-11-14T16:38:04.168,1727,271.0,231,45.0,83,57.0,863,735.0,463,399.0,2,"[2211145952, 2211140946]"
2211141642,56,False,2022-11-14 16:42:24.169,266.4440321096412,18614,C1.7,1.680590003161342e-06,,,2022-11-14T16:41:52.169,2022-11-14T16:42:48.169,607,271.0,61,45.0,67,57.0,799,735.0,431,399.0,1,[2211145952]
2211141647,1736,False,2022-11-14 16:47:44.169,266.4440321096412,18615,C2.0,1.993099658648134e-06,,,2022-11-14T16:43:56.169,2022-11-14T17:12:52.172,1727,271.0,231,45.0,135,57.0,799,735.0,431,399.0,2,"[2211145952, 2211146799]"
2211141726,940,False,2022-11-14 17:26:32.173,266.4440321096412,18616,C5.1,5.111369773658225e-06,,,2022-11-14T17:24:04.173,2022-11-14T17:39:44.175,55295,271.0,7935,45.0,1087,57.0,927,735.0,431,399.0,3,"[2211145952, 2211144979, 2211147230]"
2211141744,384,False,2022-11-14 17:44:44.176,266.4440321096412,18617,C2.1,2.064417458313983e-06,,,2022-11-14T17:41:28.175,2022-11-14T17:47:52.176,991,271.0,107,45.0,83,57.0,863,735.0,431,399.0,1,[2211145952]
2211141757,148,False,2022-11-14 17:57:48.177,266.4440321096412,18618,C1.8,1.821032242332876e-06,,,2022-11-14T17:57:00.177,2022-11-14T17:59:28.177,863,271.0,83,45.0,67,57.0,799,735.0,431,399.0,1,[2211146020]
2211141807,512,False,2022-11-14 18:07:52.178,266.4440321096412,18619,C3.5,3.480772420516587e-06,,,2022-11-14T18:05:44.178,2022-11-14T18:14:16.179,4863,271.0,367,45.0,99,57.0,799,735.0,431,399.0,1,[2211146020]
2211141817,60,False,2022-11-14 18:17:52.179,266.4440321096412,18620,C4.1,4.0893478399084415e-06,,,2022-11-14T18:17:24.179,2022-11-14T18:18:24.179,5375,271.0,271,45.0,83,57.0,799,735.0,463,399.0,1,[2211146020]
2211141901,96,False,2022-11-14 19:01:08.183,277.03155642527105,18621,C2.7,2.705156475713011e-06,,,2022-11-14T19:00:16.183,2022-11-14T19:01:52.183,735,271.0,75,45.0,75,57.0,799,735.0,431,399.0,0,[]
2211141925,3124,False,2022-11-14 19:25:20.186,277.03155642527105,18622,C5.1,5.123133178130956e-06,,,2022-11-14T19:06:04.184,2022-11-14T19:58:08.189,38911,271.0,5375,45.0,991,57.0,863,735.0,495,399.0,1,[2211149211]
2211142005,444,False,2022-11-14 20:05:24.190,277.03155642527105,18623,C2.0,2.0304812551330542e-06,,,2022-11-14T20:02:56.190,2022-11-14T20:10:20.191,927,271.0,99,45.0,75,57.0,799,735.0,463,399.0,1,[2211144192]
2211142014,108,False,2022-11-14 20:14:04.191,277.03155642527105,18624,C1.9,1.8682335394260008e-06,,,2022-11-14T20:13:20.191,2022-11-14T20:15:08.191,543,271.0,91,45.0,75,57.0,799,735.0,431,399.0,0,[]
2211142040,1256,False,2022-11-14 20:40:16.194,277.03155642527105,18625,C2.4,2.3888007945060963e-06,,,2022-11-14T20:34:36.193,2022-11-14T20:55:32.095,3455,271.0,399,45.0,99,57.0,863,735.0,463,399.0,1,[2211149647]
2211142112,960,False,2022-11-14 21:12:44.097,277.03155642527105,18627,C2.6,2.601630058052251e-06,,,2022-11-14T21:10:16.097,2022-11-14T21:26:16.099,10751,271.0,1855,45.0,671,57.0,863,735.0,463,399.0,1,[2211148609]
2211142137,188,False,2022-11-14 21:37:16.100,271.44915135159016,18637,C1.8,1.840374920902832e-06,,,2022-11-14T21:36:04.100,2022-11-14T21:39:12.100,2943,271.0,367,45.0,83,57.0,799,735.0,463,399.0,1,[2211141558]
2211142143,60,False,2022-11-14 21:43:12.101,271.44915135159016,18638,C1.8,1.781964101610356e-06,,,2022-11-14T21:42:56.101,2022-11-14T21:43:56.101,863,271.0,83,45.0,67,57.0,799,735.0,431,399.0,1,[2211141558]
2211142151,2296,False,2022-11-14 21:51:20.101,277.03155642527105,18628,C4.4,4.387999979371671e-06,,,2022-11-14T21:29:48.099,2022-11-14T22:08:04.103,29695,271.0,2943,45.0,335,57.0,863,735.0,463,399.0,2,"[2211145517, 2211140731]"
2211142250,2924,False,2022-11-14 22:50:36.107,277.03155642527105,18629,C2.9,2.930118625954492e-06,,,2022-11-14T22:19:44.104,2022-11-14T23:08:28.109,6399,271.0,463,45.0,123,57.0,799,735.0,463,399.0,2,"[2211147867, 2211143309]"
2211142310,112,False,2022-11-14 23:10:52.110,277.03155642527105,18630,C2.2,2.2448430172516964e-06,,,2022-11-14T23:09:56.109,2022-11-14T23:11:48.110,543,271.0,67,45.0,75,57.0,799,735.0,431,399.0,1,[2211147867]
2211142324,112,False,2022-11-14 23:24:48.111,271.44915135159016,18639,C2.0,1.959793053174508e-06,,,2022-11-14T23:23:56.111,2022-11-14T23:25:48.111,735,271.0,91,45.0,91,57.0,799,735.0,431,399.0,1,[2211141248]
2211142339,2140,False,2022-11-14 23:39:36.113,277.03155642527105,18631,C2.3,2.2538017674378352e-06,,,2022-11-14T23:23:56.111,2022-11-14T23:59:36.115,3711,271.0,303,45.0,99,57.0,863,735.0,463,399.0,1,[2211141248]
