flare ID,request ID,X flare loc,Y flare loc,FWDFIT X SIGMA,FWDFIT Y SIGMA,MAX X COORD BP,MAX Y COORD BP
"2211090050","2211090305",-15.3430,181.458,1.17747,1.15544,-16.4158,180.574
2211090551, 2211090238, -758.117249, 1789.822754, 6.218462, 9.165942, -751.933289, 1781.755005, 1690.018311, 790.110046, 196.896927
2211090908, 2211096407, 377.918732, 529.198486, 1.682795, 1.831026, 374.929199, 529.791260, -193.186462, -1797.633179, 196.084910
