,flare_id,att_in,GOES_flux,start_UTC,peak_UTC,end_UTC,4-10 keV,10-15 keV,number_available_files,available_file_request_IDs,solo_lat,solo_lon,solo_AU_distance,15-25 keV,25-50 keV,50-84 keV,GOES_class,Request IDs,aux_paths,pixel_paths,flare ID,STIX MAX X BP COORD,STIX MAX Y BP COORD,time shift,request ID,X flare loc,Y flare loc,FWDFIT X SIGMA,FWDFIT Y SIGMA,MAX X COORD BP,MAX Y COORD BP,Earth X Helioprojective,Earth Y Helioprojective,Lon Heliographic,Lat Heliographic
141,2211140546,False,1.5138538174142011e-06,2022-11-14T05:44:48.100,2022-11-14 05:46:00.100,2022-11-14T05:47:44.100,543,67,1,[2211149264],9.012499489287462,-20.316931490859304,0.6508522994765485,75,799,431,C1.5,2211149264,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T054456-20221114T054749_V01_2211149264-54809.fits,2211140546,450.294159,-1265.444458,167.62762,2211149264,1296.480225,495.849182,3.378222,2.380193,1289.448242,491.928223,713.7134211626451,339.11540759743207,52.48824705085434,22.244090022130113
142,2211140556,False,1.4776829857510163e-06,2022-11-14T05:54:16.101,2022-11-14 05:56:48.101,2022-11-14T05:57:32.101,543,67,1,[2211142068],9.012133954943923,-20.31259580453081,0.6509345578036203,75,799,431,C1.5,2211142068,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T055420-20221114T055738_V01_2211142068-54810.fits,2211140556,465.29776,-1270.59375,167.590372,2211142068,1303.567017,511.979858,1.52968,1.233613,1296.740356,506.772095,727.2829306335517,347.5440449917713,54.204061386332604,22.70702061210469
143,2211140637,False,2.7011406018573325e-06,2022-11-14T06:01:08.101,2022-11-14 06:37:28.105,2022-11-14T06:55:44.107,4351,399,1,[2211147455],9.010754994029076,-20.29629727984866,0.651244187118703,99,799,463,C2.7,2211147455,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T055804-20221114T070215_V01_2211147455-54811.fits,2211140637,442.887604,-1256.302856,167.45778,2211147455,1279.215576,484.159027,0.36821,0.237471,1281.229736,484.185669,691.4715263859082,334.83902221133803,50.12172859966054,22.063783929293145
144,2211140659,False,2.418977373963571e-06,2022-11-14T06:58:00.107,2022-11-14 06:59:00.108,2022-11-14T07:00:20.108,1215,91,1,[2211147455],9.010023183612716,-20.28768446357691,0.6514080688227609,75,799,431,C2.4,2211147455,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T055804-20221114T070215_V01_2211147455-54811.fits,2211140659,435.883881,-1271.162109,167.45778,2211147455,1293.487549,481.745697,1.037107,2.534025,1295.798462,476.61554,708.2311368952335,331.24708544537594,51.67398662303109,21.777338869387126
145,2211140713,False,3.8546077121282e-06,2022-11-14T07:03:48.108,2022-11-14 07:13:44.109,2022-11-14T07:59:44.114,17407,1599,1,[2211147324],9.009521819413544,-20.281798420896223,0.6515201704809449,231,863,463,C3.9,2211147324,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T070200-20221114T072423_V01_2211147324-55143.fits,2211140713,443.189667,-1270.953247,167.290951,2211147324,1297.942139,483.643005,0.586534,0.764162,1295.580322,483.981171,714.4513497566634,331.7034945270744,52.31922515176761,21.78001231110949
146,2211140804,False,2.434359430480981e-06,2022-11-14T08:01:00.114,2022-11-14 08:04:00.114,2022-11-14T08:09:12.115,1599,115,2,"[2211148533, 2211142669]",9.00780730194663,-20.26175893422254,0.6519024651863586,75,863,431,C2.4,2211148533,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T072249-20221114T082925_V01_2211148533-54812.fits,2211140804,443.083313,-1268.555054,167.124587,2211148533,1299.234863,486.472382,1.230421,1.432839,1294.818848,483.696686,717.9561234580037,333.2833658547342,52.728331303164296,21.86048414031706
147,2211140813,False,2.2319527488434687e-06,2022-11-14T08:10:12.115,2022-11-14 08:13:04.115,2022-11-14T08:14:48.116,1343,123,2,"[2211148533, 2211147883]",9.007497398111695,-20.258151343322595,0.65197139222399,75,799,431,C2.2,2211148533,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T072249-20221114T082925_V01_2211148533-54812.fits,2211140813,443.614807,-1268.491943,167.124587,2211148533,1293.567993,484.733246,1.142201,1.796357,1294.680542,483.64502,710.7977225191315,333.1777844945686,51.99180676967343,21.88220173051862
148,2211140820,False,2.131816700057243e-06,2022-11-14T08:18:12.116,2022-11-14 08:20:08.116,2022-11-14T08:22:28.116,1727,151,2,"[2211148533, 2211142294]",9.007255716953038,-20.25534101634696,0.6520251088641459,83,863,431,C2.1,2211148533,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T072249-20221114T082925_V01_2211148533-54812.fits,2211140820,443.21051,-1268.731567,167.124587,2211148533,1293.611084,486.360474,0.662969,1.057295,1294.57605,483.605988,711.4233369035106,334.1655870221518,52.08671339151056,21.94018443276092
149,2211140826,False,1.96225641957426e-06,2022-11-14T08:25:24.117,2022-11-14 08:26:36.117,2022-11-14T08:28:24.117,1343,115,2,"[2211148533, 2211147925]",9.007034449719031,-20.25277043198957,0.6520742601147436,75,799,431,C2.0,2211148533,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T072249-20221114T082925_V01_2211148533-54812.fits,2211140826,435.659058,-1269.605957,167.124587,2211148533,1294.878052,482.868896,0.697714,1.200455,1294.47876,476.130096,712.2380628046358,331.8674981297674,52.095977578798795,21.795130102303904
150,2211140847,False,2.444622623443138e-06,2022-11-14T08:28:44.117,2022-11-14 08:47:28.119,2022-11-14T09:13:16.122,7423,1215,1,[2211147925],9.006319773409913,-20.24448303163399,0.652232831740589,735,991,463,C2.4,2211147925,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T082343-20221114T092008_V01_2211147925-54870.fits,2211140847,443.557465,-1275.080811,166.908499,2211147925,1305.390503,485.533936,0.507075,1.18363,1301.60498,483.453278,726.4422916572577,331.7488224380039,53.55950989442459,21.728946401351028
151,2211140916,False,1.804712155717425e-06,2022-11-14T09:13:44.122,2022-11-14 09:16:32.122,2022-11-14T09:19:36.122,2175,231,2,"[2211147925, 2211144316]",9.005322494092061,-20.232957641622303,0.6524536419599253,91,799,431,C1.8,2211147925,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T082343-20221114T092008_V01_2211147925-54870.fits,2211140916,458.280212,-1297.022339,166.908499,2211147925,1330.539917,496.037994,0.807562,0.622826,1323.469238,498.15976,764.1908758519911,333.10129726111836,57.776876506997766,21.640374701876418
152,2211140926,False,1.7125769318226958e-06,2022-11-14T09:25:16.123,2022-11-14 09:26:52.123,2022-11-14T09:28:28.123,735,91,1,[2211146824],9.0049674650922,-20.228865559696203,0.6525321198111882,83,799,431,C1.7,2211146824,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T092529-20221114T092831_V01_2211146824-54872.fits,2211140926,445.595856,-1142.16272,166.772766,2211146824,1169.56665,496.585114,0.918478,0.683303,1167.190796,490.666199,581.7256773547912,356.1806335419931,40.78722234570189,23.72768234605615
153,2211141023,False,1.32900220251031e-06,2022-11-14T10:21:20.129,2022-11-14 10:23:16.130,2022-11-14T10:28:00.130,2431,335,1,[2211144450],9.00302515972105,-20.206579131430143,0.6529602613089442,99,863,431,C1.3,2211144450,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T102039-20221114T102740_V01_2211144450-54873.fits,2211141023,466.610443,-1272.069336,166.551701,2211144450,1304.055176,510.474945,0.547866,0.580465,1300.156372,505.203644,734.1099848038898,347.00283072254825,54.91155671643722,22.630702343666215
154,2211141036,False,1.092274487746181e-06,2022-11-14T10:35:32.131,2022-11-14 10:36:44.130,2022-11-14T10:45:28.131,799,167,1,[2211146890],9.002560264344773,-20.20126988761069,0.6530624397686579,83,799,431,C1.1,2211146890,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T103319-20221114T104109_V01_2211146890-54874.fits,2211141036,473.692139,-1272.838257,166.501189,2211146890,1310.126343,507.478882,1.280739,1.061016,1299.954346,512.553406,741.5801019385294,344.10536880587347,55.624440031874116,22.418212387906337
155,2211141128,False,1.9639169295260217e-06,2022-11-14T10:55:44.132,2022-11-14 11:28:48.136,2022-11-14T11:50:48.138,4351,543,1,[2211140730],9.000758731839232,-20.180786287691543,0.6534573192476405,135,863,463,C2.0,2211140730,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T105351-20221114T115254_V01_2211140730-54875.fits,2211141128,468.59964,-1300.338501,166.322863,2211140730,1324.947144,531.033875,2.803726,1.682544,1328.866699,504.820862,772.4457444786487,354.5934710431313,59.65814257786054,22.911752435843557
156,2211141225,False,1.1918150448764209e-06,2022-11-14T12:20:56.141,2022-11-14 12:25:48.142,2022-11-14T12:33:28.143,607,67,1,[2211142883],8.998779082325685,-20.15844144512289,0.6538892899916803,75,799,463,C1.2,2211142883,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T122112-20221114T123330_V01_2211142883-54876.fits,2211141225,489.265533,-1284.491943,166.075887,2211142883,1317.483643,527.112915,2.544039,2.697469,1313.150879,526.744141,761.3022798323585,354.1602420340689,58.28433982141464,22.939431407231503
157,2211141302,False,1.9407809759286465e-06,2022-11-14T12:56:08.145,2022-11-14 13:02:48.146,2022-11-14T13:27:24.148,4863,607,1,[2211141441],8.99748991119572,-20.143981316281213,0.6541695109957982,135,863,463,C1.9,2211141441,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T125227-20221114T132445_V01_2211141441-54877.fits,2211141302,473.922028,-1290.592041,165.916712,2211141441,1324.117065,515.046753,0.308214,0.392858,1320.008667,511.688751,767.7348215179953,345.7262441400038,58.69558196911573,22.386747699794782
158,2211141337,False,7.499604635086143e-06,2022-11-14T13:34:36.149,2022-11-14 13:37:48.150,2022-11-14T14:03:44.152,102399,12799,1,[2211141852],8.996267439096574,-20.13033493264345,0.654434453736705,2431,1343,495,C7.5,2211141852,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T133426-20221114T134357_V01_2211141852-50748.fits,2211141337,450.524567,-1268.750732,165.798744,2211141852,1292.719971,497.065765,0.157671,0.173043,1297.237549,489.243866,720.589809289871,341.3388226667329,53.258077871795315,22.32890338462678
159,2211141413,False,1.516408815405157e-06,2022-11-14T14:11:00.153,2022-11-14 14:13:04.153,2022-11-14T14:15:20.153,543,99,2,"[2211141520, 2211142163]",8.995032726044228,-20.11661611320216,0.6547012859222181,83,799,431,C1.5,2211141520,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T140644-20221114T141645_V01_2211141520-50790.fits,2211141413,495.310638,-1281.220947,165.673294,2211141520,1319.659668,538.550598,2.687999,3.182425,1311.530029,533.503723,772.0734155550532,360.2462107083614,59.860726670642954,23.25465979465083
160,2211141420,False,1.4287674048318877e-06,2022-11-14T14:19:12.154,2022-11-14 14:20:32.154,2022-11-14T14:22:00.154,799,99,1,[2211146551],8.994770935963453,-20.113715614060084,0.6547577631233454,83,799,431,C1.4,2211146551,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T141923-20221114T142207_V01_2211146551-54879.fits,2211141420,503.634796,-1287.24939,165.638578,2211146551,1320.584229,540.694519,1.0243,0.957352,1318.826416,540.867004,774.6454726642228,361.2221720187451,60.22816781817242,23.30082745251902
161,2211141455,False,1.6083523632914876e-06,2022-11-14T14:39:08.156,2022-11-14 14:55:08.158,2022-11-14T15:09:44.159,1471,231,2,"[2211148352, 2211145952]",8.993556107609958,-20.1002933861522,0.6550193985600703,91,863,463,C1.6,2211148352,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T143913-20221114T150958_V01_2211148352-54880.fits,2211141455,547.454346,-1291.531738,165.508224,2211148352,1326.591675,591.819519,1.632389,1.262656,1325.704834,585.087585,818.8304905107609,385.35098138281484,67.91124386569003,24.506097215750746
162,2211141511,False,1.526109031146916e-06,2022-11-14T15:09:44.159,2022-11-14 15:11:24.159,2022-11-14T15:15:20.160,671,75,2,"[2211145952, 2211146029]",8.992984003151838,-20.093993626753274,0.6551423592999182,75,863,463,C1.5,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141511,518.647705,-1279.241699,165.172646,2211145952,1323.397217,567.08667,1.488528,2.205142,1310.651245,555.360657,794.0085725306077,374.78200286795214,63.48696533109333,24.023667485860283
163,2211141529,False,1.3836498737873626e-06,2022-11-14T15:27:36.161,2022-11-14 15:29:20.161,2022-11-14T15:31:36.161,735,91,2,"[2211145952, 2211147338]",8.992352561932275,-20.08705616323607,0.6552778866460423,75,799,431,C1.4,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141529,473.088745,-1286.521118,165.172646,2211145952,1320.122314,516.094604,0.888505,1.445349,1317.78125,510.825317,766.2653942259391,347.3639232824155,58.58154417389379,22.488176187690517
164,2211141534,False,1.3929330862083589e-06,2022-11-14T15:32:12.161,2022-11-14 15:34:32.162,2022-11-14T15:36:16.162,735,99,2,"[2211145952, 2211146944]",8.99216932634132,-20.085046076792025,0.655317178325762,75,799,431,C1.4,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141534,481.108215,-1286.228394,165.172646,2211145952,1317.335205,516.540588,0.921071,0.952555,1317.700562,518.196838,762.4663381481698,348.26014753981156,58.16626377307477,22.561861199944246
165,2211141541,False,1.5508313708778587e-06,2022-11-14T15:36:24.162,2022-11-14 15:41:40.162,2022-11-14T15:50:20.163,1471,271,2,"[2211145952, 2211140560]",8.99191786256596,-20.08228977252662,0.6553710736954245,99,799,463,C1.6,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141541,482.391144,-1295.259644,165.172646,2211145952,1323.043701,516.47821,0.845753,0.740005,1324.998413,518.155823,771.1438829578422,346.9053717962207,59.15028177637429,22.43484688688965
166,2211141555,False,1.725189008539019e-06,2022-11-14T15:52:28.164,2022-11-14 15:55:08.164,2022-11-14T16:38:04.168,1727,231,2,"[2211145952, 2211140946]",8.991442811030048,-20.0770897779982,0.6554728058966565,83,863,463,C1.7,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141555,519.545898,-1292.846924,165.172646,2211145952,1326.575562,563.203674,0.695603,0.51104,1324.794678,555.081604,799.4554541306412,371.61385831123573,64.07862107992275,23.79332033970809
167,2211141642,False,1.680590003161342e-06,2022-11-14T16:41:52.169,2022-11-14 16:42:24.169,2022-11-14T16:42:48.169,607,61,1,[2211145952],8.989772078169056,-20.05887459339885,0.6558297260670704,67,799,431,C1.7,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141642,519.593079,-1314.414307,165.172646,2211145952,1350.049072,558.634033,6.777233,12.66036,1346.265991,554.779907,,,,
168,2211141647,False,1.993099658648134e-06,2022-11-14T16:43:56.169,2022-11-14 16:47:44.169,2022-11-14T17:12:52.172,1727,231,2,"[2211145952, 2211146799]",8.98958323459075,-20.05682282764081,0.6558699844626679,135,799,431,C2.0,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141647,504.421082,-1300.025513,165.172646,2211145952,1336.666626,539.861328,5.657963,3.783482,1331.390381,539.952759,807.6523117933639,355.7880370720148,64.37735860709542,22.76998699839198
169,2211141726,False,5.111369773658225e-06,2022-11-14T17:24:04.173,2022-11-14 17:26:32.173,2022-11-14T17:39:44.175,55295,7935,3,"[2211145952, 2211144979, 2211147230]",8.988207405365351,-20.04191778665813,0.6561627755885133,1087,927,431,C5.1,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141726,481.444702,-1292.541748,165.172646,2211145952,1327.943848,516.918091,0.190802,0.233303,1323.401001,517.531128,782.0408993992295,345.9632180827915,60.45409548418929,22.31560545925124
170,2211141744,False,2.064417458313983e-06,2022-11-14T17:41:28.175,2022-11-14 17:44:44.176,2022-11-14T17:47:52.176,991,107,1,[2211145952],8.987560838064844,-20.034939300817427,0.6563000618518228,83,863,431,C2.1,2211145952,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T145002-20221114T175331_V01_2211145952-56325.fits,2211141744,1675.499023,203.70047,165.172646,2211145952,-119.80925,1775.163208,7.17762,12.054563,-125.660027,1766.63208,,,,
171,2211141757,False,1.821032242332876e-06,2022-11-14T17:57:00.177,2022-11-14 17:57:48.177,2022-11-14T17:59:28.177,863,83,1,[2211146020],8.987096163548191,-20.029934251317343,0.6563986049182494,67,799,431,C1.8,2211146020,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T175317-20221114T185820_V01_2211146020-54887.fits,2211141757,459.960236,-1284.533081,164.69591,2211146020,1317.595093,499.66684,1.891896,2.411252,1315.541504,495.175751,760.9005483631764,338.50373556319204,57.58249771211284,21.96349324938069
172,2211141807,False,3.480772420516587e-06,2022-11-14T18:05:44.178,2022-11-14 18:07:52.178,2022-11-14T18:14:16.179,4863,367,1,[2211146020],8.986737905043729,-20.0260812456778,0.6564745111969186,99,799,431,C3.5,2211146020,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T175317-20221114T185820_V01_2211146020-54887.fits,2211141807,461.819244,-1320.789062,164.69591,2211146020,1352.849609,500.45929,1.869734,2.729653,1352.337646,495.118164,821.176913190678,328.9174765694365,64.92403340045749,21.0467805853911
173,2211141817,False,4.0893478399084415e-06,2022-11-14T18:17:24.179,2022-11-14 18:17:52.179,2022-11-14T18:18:24.179,5375,271,1,[2211146020],8.986381787241205,-20.022256277279663,0.656549904330685,83,799,463,C4.1,2211146020,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T175317-20221114T185820_V01_2211146020-54887.fits,2211141817,614.051208,-1217.575439,164.69591,2211146020,1261.576782,657.929077,0.99748,0.533199,1256.124512,650.229187,743.6664915624173,440.92421745520556,60.51584343619259,28.448619403330735
174,2211141925,False,5.123133178130956e-06,2022-11-14T19:06:04.184,2022-11-14 19:25:20.186,2022-11-14T19:58:08.189,38911,5375,1,[2211149211],8.983973154352574,-19.99651605029044,0.6570582843822212,991,863,495,C5.1,2211149211,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T190411-20221114T200012_V01_2211149211-54888.fits,2211141925,482.668335,-1287.210205,164.441121,2211149211,1321.215698,516.244202,0.1579,0.206985,1321.609253,516.830444,774.6234478038529,347.3360822624266,59.58453258804768,22.433645065856968
175,2211142005,False,2.0304812551330542e-06,2022-11-14T20:02:56.190,2022-11-14 20:05:24.190,2022-11-14T20:10:20.191,927,99,1,[2211144192],8.982537780541623,-19.981283558849498,0.6573599732997532,75,799,463,C2.0,2211144192,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T200258-20221114T201024_V01_2211144192-54889.fits,2211142005,446.844543,-1301.642944,164.308835,2211144192,1337.515991,487.638855,1.376844,2.412183,1335.757324,479.691864,790.5210825886119,326.78190932291443,60.683658354771474,21.09168118281971
176,2211142040,False,2.3888007945060963e-06,2022-11-14T20:34:36.193,2022-11-14 20:40:16.194,2022-11-14T20:55:32.095,3455,399,1,[2211149647],8.981285704126718,-19.96806063299607,0.6576223718234178,99,863,463,C2.4,2211149647,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T203522-20221114T205119_V01_2211149647-54890.fits,2211142040,483.639221,-1292.925415,164.168287,2211149647,1333.846191,521.33252,0.358554,0.347151,1327.85376,516.387573,800.2854334919598,346.63680189449144,62.86511047137909,22.246731777319305
177,2211142112,False,2.601630058052251e-06,2022-11-14T21:10:16.097,2022-11-14 21:12:44.097,2022-11-14T21:26:16.099,10751,1855,1,[2211148609],8.980117378352004,-19.95577578834559,0.6578665819397326,671,863,463,C2.6,2211148609,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T210919-20221114T211606_V01_2211148609-54891.fits,2211142112,483.669403,-1283.716797,164.055741,2211148609,1327.836548,517.912842,0.337779,0.288363,1319.985474,516.195435,789.1600302693888,346.55053032270354,61.38145593560494,22.303431348019462
178,2211142137,False,1.840374920902832e-06,2022-11-14T21:36:04.100,2022-11-14 21:37:16.100,2022-11-14T21:39:12.100,2943,367,1,[2211141558],8.979232899082545,-19.946509718159064,0.6580510552191114,83,799,463,C1.8,2211141558,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T212938-20221114T214539_V01_2211141558-54893.fits,2211142137,491.242889,-1297.781494,163.960268,2211141558,1340.913208,525.000183,0.499356,0.423794,1334.361084,523.423401,818.6853932034587,345.8674913435529,65.43536758057162,22.083742946354107
179,2211142143,False,1.781964101610356e-06,2022-11-14T21:42:56.101,2022-11-14 21:43:12.101,2022-11-14T21:43:56.101,863,83,1,[2211141558],8.979018784099292,-19.94427098651124,0.6580956602929515,67,799,431,C1.8,2211141558,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T212938-20221114T214539_V01_2211141558-54893.fits,2211142143,491.566528,-1296.572021,163.960268,2211141558,1337.035767,527.562744,1.025424,1.227068,1334.27356,523.389099,812.1610482797679,348.73645256743055,64.63365393603752,22.3001476113006
180,2211142151,False,4.387999979371671e-06,2022-11-14T21:29:48.099,2022-11-14 21:51:20.101,2022-11-14T22:08:04.103,29695,2943,2,"[2211145517, 2211140731]",8.978725149112247,-19.94120359451631,0.6581567981915656,335,863,463,C4.4,2211145517,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T214344-20221114T220820_V01_2211145517-54894.fits,2211142151,485.363922,-1290.2229,163.889807,2211145517,1331.421509,519.345093,0.182756,0.218209,1326.779419,515.969788,797.2642775961889,346.2654706634999,62.43544183698605,22.23877074992462
181,2211142250,False,2.930118625954492e-06,2022-11-14T22:19:44.104,2022-11-14 22:50:36.107,2022-11-14T23:08:28.109,6399,463,2,"[2211147867, 2211143309]",8.97658093536145,-19.918901433717053,0.6586020955731645,123,799,463,C2.9,2211147867,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T221558-20221114T231318_V01_2211147867-54895.fits,2211142250,462.027222,-1312.105591,163.703796,2211147867,1354.64209,495.102631,0.365246,0.622751,1347.98291,493.523804,833.8840190305793,324.4458453903714,66.57766804750302,20.682335443682692
182,2211142310,False,2.2448430172516964e-06,2022-11-14T23:09:56.109,2022-11-14 23:10:52.110,2022-11-14T23:11:48.110,543,67,1,[2211147867],8.975845883508,-19.91129503310225,0.6587542843370233,75,799,431,C2.2,2211147867,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T221558-20221114T231318_V01_2211147867-54895.fits,2211142310,506.243134,-1310.362793,163.703796,2211147867,1355.483154,543.438477,12.000789,12.080571,1347.672485,537.59613,,,,
183,2211142324,False,1.959793053174508e-06,2022-11-14T23:23:56.111,2022-11-14 23:24:48.111,2022-11-14T23:25:48.111,735,91,1,[2211141248],8.975339998782248,-19.906071540590176,0.6588588891373885,91,799,431,C2.0,2211141248,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T232129-20221115T000832_V01_2211141248-54896.fits,2211142324,483.581055,-1296.148682,163.472903,2211141248,1331.372559,518.049194,1.377404,1.230874,1332.732788,515.42157,799.6148974663396,345.5031281412259,62.7106545324279,22.17487885755118
184,2211142339,False,2.2538017674378352e-06,2022-11-14T23:23:56.111,2022-11-14 23:39:36.113,2022-11-14T23:59:36.115,3711,303,1,[2211141248],8.974802168192229,-19.90052839831065,0.6589699784039443,99,863,463,C2.3,2211141248,./aux_data/solo_L2_stix-aux-ephemeris_20221114_V01.fits,./pixel_data/solo_L1_stix-sci-xray-cpd_20221114T232129-20221115T000832_V01_2211141248-54896.fits,2211142339,462.310638,-1319.193604,163.472903,2211141248,1360.531128,492.537628,0.745742,0.647773,1354.594727,493.249176,852.3751437694062,319.18570030391965,69.28603025356479,20.229613215905733
